iso3,economy,regulator,round_year,as_of_date,variable,value,status,confidence,source,note,coded_on
PAK,Pakistan,National central bank,2021,2020-12-31,ib_regime,2,verified,high,"IFSB, IFSI Stability Report 2022, Chart 1.2.1, p.25: Islamic banking share of total domestic banking assets = 18.6% (2021). A measurable share of domestic banking assets cannot exist without licensed Islamic banks.",,2026-08-16
PSE,West Bank and Gaza,National central bank,2011,2010-12-31,ib_legal_framework,1,bracketed,medium,"Decree-Law No. (9) of 2010 concerning Banks, Chapter Four 'Islamic Banks', Articles 20-24 (Sharia compliance and prohibition of interest; PMA power to issue instructions regulating Islamic banks; disclosure to investment account holders; Higher Sharia Supervisory Board for Banks and Islamic Financial Institutions; mandatory bank-level Sharia supervisory boards). Art. 77: in force from the date of publication in the Official Gazette; signed in Ramallah 08.11.2010 | maqam.najah.edu/legislation/420/ ; muqtafi.birzeit.edu/pg/getleg.asp?id=16165","BORDERLINE, JUDGEMENT RECORDED - resolved to 1. Chapter Four is a dedicated chapter of five substantive articles, which D-35 counts as 1, not a single enabling article. TIMING CAVEAT ON THE 2011 CELL ONLY: the decree-law was signed 08.11.2010 and enters into force on publication in al-Waqa'i al-Filastiniyya, whose date I could not confirm; the cell is therefore marked bracketed. If publication fell after 2010-12-31 the 2011 cell becomes 0. The predecessor Banking Law No. 2 of 2002 was not examined for Islamic-bank provisions. Verify against the Official Gazette before publication.",2026-08-16
PSE,West Bank and Gaza,National central bank,2014,2013-12-31,ib_legal_framework,1,verified,high,"Decree-Law No. (9) of 2010 concerning Banks, Chapter Four 'Islamic Banks', Articles 20-24 (Sharia compliance and prohibition of interest; PMA power to issue instructions regulating Islamic banks; disclosure to investment account holders; Higher Sharia Supervisory Board for Banks and Islamic Financial Institutions; mandatory bank-level Sharia supervisory boards). Art. 77: in force from the date of publication in the Official Gazette; signed in Ramallah 08.11.2010 | maqam.najah.edu/legislation/420/ ; muqtafi.birzeit.edu/pg/getleg.asp?id=16165","BORDERLINE, JUDGEMENT RECORDED - resolved to 1. Chapter Four is a dedicated chapter of five substantive articles, which D-35 counts as 1, not a single enabling article. TIMING CAVEAT ON THE 2011 CELL ONLY: the decree-law was signed 08.11.2010 and enters into force on publication in al-Waqa'i al-Filastiniyya, whose date I could not confirm; the cell is therefore marked bracketed. If publication fell after 2010-12-31 the 2011 cell becomes 0. The predecessor Banking Law No. 2 of 2002 was not examined for Islamic-bank provisions. Verify against the Official Gazette before publication.",2026-08-16
PSE,West Bank and Gaza,National central bank,2017,2016-12-31,ib_legal_framework,1,verified,high,"Decree-Law No. (9) of 2010 concerning Banks, Chapter Four 'Islamic Banks', Articles 20-24 (Sharia compliance and prohibition of interest; PMA power to issue instructions regulating Islamic banks; disclosure to investment account holders; Higher Sharia Supervisory Board for Banks and Islamic Financial Institutions; mandatory bank-level Sharia supervisory boards). Art. 77: in force from the date of publication in the Official Gazette; signed in Ramallah 08.11.2010 | maqam.najah.edu/legislation/420/ ; muqtafi.birzeit.edu/pg/getleg.asp?id=16165","BORDERLINE, JUDGEMENT RECORDED - resolved to 1. Chapter Four is a dedicated chapter of five substantive articles, which D-35 counts as 1, not a single enabling article. TIMING CAVEAT ON THE 2011 CELL ONLY: the decree-law was signed 08.11.2010 and enters into force on publication in al-Waqa'i al-Filastiniyya, whose date I could not confirm; the cell is therefore marked bracketed. If publication fell after 2010-12-31 the 2011 cell becomes 0. The predecessor Banking Law No. 2 of 2002 was not examined for Islamic-bank provisions. Verify against the Official Gazette before publication.",2026-08-16
PSE,West Bank and Gaza,National central bank,2021,2020-12-31,ib_legal_framework,1,verified,high,"Decree-Law No. (9) of 2010 concerning Banks, Chapter Four 'Islamic Banks', Articles 20-24 (Sharia compliance and prohibition of interest; PMA power to issue instructions regulating Islamic banks; disclosure to investment account holders; Higher Sharia Supervisory Board for Banks and Islamic Financial Institutions; mandatory bank-level Sharia supervisory boards). Art. 77: in force from the date of publication in the Official Gazette; signed in Ramallah 08.11.2010 | maqam.najah.edu/legislation/420/ ; muqtafi.birzeit.edu/pg/getleg.asp?id=16165","BORDERLINE, JUDGEMENT RECORDED - resolved to 1. Chapter Four is a dedicated chapter of five substantive articles, which D-35 counts as 1, not a single enabling article. TIMING CAVEAT ON THE 2011 CELL ONLY: the decree-law was signed 08.11.2010 and enters into force on publication in al-Waqa'i al-Filastiniyya, whose date I could not confirm; the cell is therefore marked bracketed. If publication fell after 2010-12-31 the 2011 cell becomes 0. The predecessor Banking Law No. 2 of 2002 was not examined for Islamic-bank provisions. Verify against the Official Gazette before publication.",2026-08-16
PSE,West Bank and Gaza,National central bank,2011,2010-12-31,ib_regime,2,verified,high,"IFSB, IFSI Stability Report 2013, Chart 1.1.1, p.22: Islamic banking share of total domestic banking assets = 8.9% (2012E). A measurable share of domestic banking assets cannot exist without licensed Islamic banks.",,2026-08-16
PSE,West Bank and Gaza,National central bank,2014,2013-12-31,ib_regime,2,bracketed,high,"Bounded on both sides by the project's own IFSB readings, which agree: IFSB, IFSI Stability Report 2013, Chart 1.1.1, p.22 (2012E) and IFSB, IFSI Stability Report 2018, Chart 1.1.2, p.28 (1H2017), both recording a positive Islamic banking share of total domestic banking assets for West Bank and Gaza. PMA licensing of Islamic banks is provided for by Decree-Law No. (9) of 2010, Chapter Four | maqam.najah.edu/legislation/420/","Bracketed rather than verified: the reference date 2013-12-31 falls between two IFSB editions that both record standalone Islamic banking activity, so the cell is bounded rather than directly observed. No re-derivation of the IFSB values was performed.",2026-08-16
PSE,West Bank and Gaza,National central bank,2017,2016-12-31,ib_regime,2,verified,high,"IFSB, IFSI Stability Report 2018, Chart 1.1.2, p.28: Islamic banking share of total domestic banking assets = 12.0% (1H2017). A measurable share of domestic banking assets cannot exist without licensed Islamic banks.",,2026-08-16
PSE,West Bank and Gaza,National central bank,2021,2020-12-31,ib_regime,2,verified,high,"IFSB, IFSI Stability Report 2022, Chart 1.2.1, p.25: Islamic banking share of total domestic banking assets = 18.0% (2021). A measurable share of domestic banking assets cannot exist without licensed Islamic banks.",,2026-08-16
SAU,Saudi Arabia,National central bank,2011,2010-12-31,ib_legal_framework,0,verified,high,"For 2021: SAMA Circular No. 41042498 of 18/06/1441H (12.02.2020), 'Shariah Governance Framework for Local Banks Operating in Saudi Arabia', Edition 1.0, February 2020, described by SAMA as the first stage of establishing a supervisory framework for banks practising Islamic banking; effective 12.02.2020 | rulebook.sama.gov.sa/en/shariah-governance-framework-local-banks-operating-saudi-arabia ; rulebook.sama.gov.sa/en/risk-management-framework-shari%E2%80%99ah-compliant-banking . For 2011-2017: no dedicated instrument; banks licensed under the Banking Control Law, Royal Decree No. M/5 of 22/2/1386H (1966), with Sharia compliance implemented institutionally through bank-level Sharia boards | rulebook.sama.gov.sa/en/banking-control-law ; practiceguides.chambers.com/practice-guides/islamic-finance-2025/saudi-arabia","CONFIRMED - IN-WINDOW CHANGE NOT FLAGGED IN THE HANDOFF. Saudi Arabia had no dedicated Islamic banking instrument at 2010-12-31, 2013-12-31 or 2016-12-31: the Banking Control Law 1966 is a general statute and Sharia compliance was left to bank-level boards. SAMA's Shariah Governance Framework of 12.02.2020 is a central bank regulation issued specifically for Islamic banking and was in force at 2020-12-31, so the 2021 cell is 1.",2026-08-16
SAU,Saudi Arabia,National central bank,2014,2013-12-31,ib_legal_framework,0,verified,high,"For 2021: SAMA Circular No. 41042498 of 18/06/1441H (12.02.2020), 'Shariah Governance Framework for Local Banks Operating in Saudi Arabia', Edition 1.0, February 2020, described by SAMA as the first stage of establishing a supervisory framework for banks practising Islamic banking; effective 12.02.2020 | rulebook.sama.gov.sa/en/shariah-governance-framework-local-banks-operating-saudi-arabia ; rulebook.sama.gov.sa/en/risk-management-framework-shari%E2%80%99ah-compliant-banking . For 2011-2017: no dedicated instrument; banks licensed under the Banking Control Law, Royal Decree No. M/5 of 22/2/1386H (1966), with Sharia compliance implemented institutionally through bank-level Sharia boards | rulebook.sama.gov.sa/en/banking-control-law ; practiceguides.chambers.com/practice-guides/islamic-finance-2025/saudi-arabia","CONFIRMED - IN-WINDOW CHANGE NOT FLAGGED IN THE HANDOFF. Saudi Arabia had no dedicated Islamic banking instrument at 2010-12-31, 2013-12-31 or 2016-12-31: the Banking Control Law 1966 is a general statute and Sharia compliance was left to bank-level boards. SAMA's Shariah Governance Framework of 12.02.2020 is a central bank regulation issued specifically for Islamic banking and was in force at 2020-12-31, so the 2021 cell is 1.",2026-08-16
SAU,Saudi Arabia,National central bank,2017,2016-12-31,ib_legal_framework,0,verified,high,"For 2021: SAMA Circular No. 41042498 of 18/06/1441H (12.02.2020), 'Shariah Governance Framework for Local Banks Operating in Saudi Arabia', Edition 1.0, February 2020, described by SAMA as the first stage of establishing a supervisory framework for banks practising Islamic banking; effective 12.02.2020 | rulebook.sama.gov.sa/en/shariah-governance-framework-local-banks-operating-saudi-arabia ; rulebook.sama.gov.sa/en/risk-management-framework-shari%E2%80%99ah-compliant-banking . For 2011-2017: no dedicated instrument; banks licensed under the Banking Control Law, Royal Decree No. M/5 of 22/2/1386H (1966), with Sharia compliance implemented institutionally through bank-level Sharia boards | rulebook.sama.gov.sa/en/banking-control-law ; practiceguides.chambers.com/practice-guides/islamic-finance-2025/saudi-arabia","CONFIRMED - IN-WINDOW CHANGE NOT FLAGGED IN THE HANDOFF. Saudi Arabia had no dedicated Islamic banking instrument at 2010-12-31, 2013-12-31 or 2016-12-31: the Banking Control Law 1966 is a general statute and Sharia compliance was left to bank-level boards. SAMA's Shariah Governance Framework of 12.02.2020 is a central bank regulation issued specifically for Islamic banking and was in force at 2020-12-31, so the 2021 cell is 1.",2026-08-16
SAU,Saudi Arabia,National central bank,2021,2020-12-31,ib_legal_framework,1,verified,high,"For 2021: SAMA Circular No. 41042498 of 18/06/1441H (12.02.2020), 'Shariah Governance Framework for Local Banks Operating in Saudi Arabia', Edition 1.0, February 2020, described by SAMA as the first stage of establishing a supervisory framework for banks practising Islamic banking; effective 12.02.2020 | rulebook.sama.gov.sa/en/shariah-governance-framework-local-banks-operating-saudi-arabia ; rulebook.sama.gov.sa/en/risk-management-framework-shari%E2%80%99ah-compliant-banking . For 2011-2017: no dedicated instrument; banks licensed under the Banking Control Law, Royal Decree No. M/5 of 22/2/1386H (1966), with Sharia compliance implemented institutionally through bank-level Sharia boards | rulebook.sama.gov.sa/en/banking-control-law ; practiceguides.chambers.com/practice-guides/islamic-finance-2025/saudi-arabia","CONFIRMED - IN-WINDOW CHANGE NOT FLAGGED IN THE HANDOFF. Saudi Arabia had no dedicated Islamic banking instrument at 2010-12-31, 2013-12-31 or 2016-12-31: the Banking Control Law 1966 is a general statute and Sharia compliance was left to bank-level boards. SAMA's Shariah Governance Framework of 12.02.2020 is a central bank regulation issued specifically for Islamic banking and was in force at 2020-12-31, so the 2021 cell is 1.",2026-08-16
SAU,Saudi Arabia,National central bank,2011,2010-12-31,ib_regime,2,verified,high,"IFSB, IFSI Stability Report 2013, Chart 1.1.1, p.22: Islamic banking share of total domestic banking assets = 35.8% (2012E). A measurable share of domestic banking assets cannot exist without licensed Islamic banks.",,2026-08-16
SAU,Saudi Arabia,National central bank,2014,2013-12-31,ib_regime,2,verified,high,"IFSB, IFSI Stability Report 2015, Chart 1.1.1.3, p.24: Islamic banking share of total domestic banking assets = 51.3% (1H2014). A measurable share of domestic banking assets cannot exist without licensed Islamic banks.",,2026-08-16
SAU,Saudi Arabia,National central bank,2017,2016-12-31,ib_regime,2,verified,high,"IFSB, IFSI Stability Report 2018, Chart 1.1.2, p.28: Islamic banking share of total domestic banking assets = 51.5% (1H2017). A measurable share of domestic banking assets cannot exist without licensed Islamic banks.",,2026-08-16
SAU,Saudi Arabia,National central bank,2021,2020-12-31,ib_regime,2,verified,high,"IFSB, IFSI Stability Report 2022, Chart 1.2.1, p.25: Islamic banking share of total domestic banking assets = 77.2% (2021). A measurable share of domestic banking assets cannot exist without licensed Islamic banks.",,2026-08-16
SEN,Senegal,BCEAO,2011,2010-12-31,ib_legal_framework,0.0,verified,high,"BCEAO Instruction n°002-03-2018 du 21 mars 2018 relative aux dispositions particulieres applicables aux etablissements de credit exercant une activite de finance islamique. Art.20: entry into force on date of signature, 21.03.2018, Dakar, signed Tiemoko Meyliet Kone. Art.3: applies to all credit institutions in any UMOA member state. Art.4: two categories - exclusive Islamic credit institutions, and partial via a dedicated ""Branche islamique"" | bceao.int/sites/default/files/2018-05/Instruction 002-03-2018 dispositions particulieres FI applicables aux ETC-web.pdf","Full text verified. Regional instrument: identical value for all six UMOA economies. Companion texts: 003-03-2018 (SFD, same date), 004-05-2018 and 005-05-2018 (technical characteristics, 02.05.2018)",2026-08-16
SEN,Senegal,BCEAO,2014,2013-12-31,ib_legal_framework,0.0,verified,high,"BCEAO Instruction n°002-03-2018 du 21 mars 2018 relative aux dispositions particulieres applicables aux etablissements de credit exercant une activite de finance islamique. Art.20: entry into force on date of signature, 21.03.2018, Dakar, signed Tiemoko Meyliet Kone. Art.3: applies to all credit institutions in any UMOA member state. Art.4: two categories - exclusive Islamic credit institutions, and partial via a dedicated ""Branche islamique"" | bceao.int/sites/default/files/2018-05/Instruction 002-03-2018 dispositions particulieres FI applicables aux ETC-web.pdf","Full text verified. Regional instrument: identical value for all six UMOA economies. Companion texts: 003-03-2018 (SFD, same date), 004-05-2018 and 005-05-2018 (technical characteristics, 02.05.2018)",2026-08-16
SEN,Senegal,BCEAO,2017,2016-12-31,ib_legal_framework,0.0,verified,high,"BCEAO Instruction n°002-03-2018 du 21 mars 2018 relative aux dispositions particulieres applicables aux etablissements de credit exercant une activite de finance islamique. Art.20: entry into force on date of signature, 21.03.2018, Dakar, signed Tiemoko Meyliet Kone. Art.3: applies to all credit institutions in any UMOA member state. Art.4: two categories - exclusive Islamic credit institutions, and partial via a dedicated ""Branche islamique"" | bceao.int/sites/default/files/2018-05/Instruction 002-03-2018 dispositions particulieres FI applicables aux ETC-web.pdf","Full text verified. Regional instrument: identical value for all six UMOA economies. Companion texts: 003-03-2018 (SFD, same date), 004-05-2018 and 005-05-2018 (technical characteristics, 02.05.2018)",2026-08-16
SEN,Senegal,BCEAO,2021,2020-12-31,ib_legal_framework,1.0,verified,high,"BCEAO Instruction n°002-03-2018 du 21 mars 2018 relative aux dispositions particulieres applicables aux etablissements de credit exercant une activite de finance islamique. Art.20: entry into force on date of signature, 21.03.2018, Dakar, signed Tiemoko Meyliet Kone. Art.3: applies to all credit institutions in any UMOA member state. Art.4: two categories - exclusive Islamic credit institutions, and partial via a dedicated ""Branche islamique"" | bceao.int/sites/default/files/2018-05/Instruction 002-03-2018 dispositions particulieres FI applicables aux ETC-web.pdf","Full text verified. Regional instrument: identical value for all six UMOA economies. Companion texts: 003-03-2018 (SFD, same date), 004-05-2018 and 005-05-2018 (technical characteristics, 02.05.2018)",2026-08-16
SEN,Senegal,BCEAO,2011,2010-12-31,ib_regime,2.0,verified,high,"Banque Islamique du Senegal, agrement n° K 0079 A du 20.07.1982. Rapport annuel 2010 de la Commission Bancaire de l'UMOA, Annexe - liste des etablissements de credit | cb-umoa.org/sites/default/files/2022-01/Rapport%20Annuel%202010%20de%20la%20Commission%20Bancaire.pdf","Present at every reference date. At 31.12.2020 the report also lists Tamweel Africa Holding (CF-K-007, Senegal) as a financial holding of category ""BANQUE ISLAMIQUE"" with 2 establishments",2026-08-16
SEN,Senegal,BCEAO,2014,2013-12-31,ib_regime,2.0,verified,high,"Banque Islamique du Senegal, agrement n° K 0079 A du 20.07.1982. Rapport annuel 2013 de la Commission Bancaire de l'UMOA, Annexe | cb-umoa.org/sites/default/files/2025-02/Rapport%20Annuel%202013%20de%20la%20Commission%20Bancaire_compressed.pdf","Present at every reference date. At 31.12.2020 the report also lists Tamweel Africa Holding (CF-K-007, Senegal) as a financial holding of category ""BANQUE ISLAMIQUE"" with 2 establishments",2026-08-16
SEN,Senegal,BCEAO,2017,2016-12-31,ib_regime,2.0,verified,high,"Banque Islamique du Senegal, agrement n° K 0079 A du 20.07.1982. Rapport annuel 2016 de la Commission Bancaire de l'UMOA, Annexe II | cb-umoa.org/sites/default/files/2022-01/Rapport%20Annuel%202016%20de%20la%20Commission%20Bancaire.pdf","Present at every reference date. At 31.12.2020 the report also lists Tamweel Africa Holding (CF-K-007, Senegal) as a financial holding of category ""BANQUE ISLAMIQUE"" with 2 establishments",2026-08-16
SEN,Senegal,BCEAO,2021,2020-12-31,ib_regime,2.0,verified,high,"Banque Islamique du Senegal, agrement n° K 0079 A du 20.07.1982. Rapport annuel 2020 de la Commission Bancaire de l'UMOA, Annexe II.1.1 Liste des etablissements de credit | cb-umoa.org/sites/default/files/2022-01/Rapport%20annuel%202020%20de%20la%20Commission%20Bancaire.pdf","Present at every reference date. At 31.12.2020 the report also lists Tamweel Africa Holding (CF-K-007, Senegal) as a financial holding of category ""BANQUE ISLAMIQUE"" with 2 establishments",2026-08-16
SLE,Sierra Leone,BSL,2011,2010-12-31,ib_legal_framework,0.0,verified,high,IsDB/CBSL consultancy tender 2026 commissions the gap analysis and drafting of the full prudential suite incl. licensing and window requirements | isdb.org/project-procurement/tenders/2026/eoi/empower-central-bank-sierra-leone-cbsl-diversify-its-financial-landscape-lower,A framework still being drafted in 2026 existed in no reference year,2026-08-16
SLE,Sierra Leone,BSL,2014,2013-12-31,ib_legal_framework,0.0,verified,high,IsDB/CBSL consultancy tender 2026 commissions the gap analysis and drafting of the full prudential suite incl. licensing and window requirements | isdb.org/project-procurement/tenders/2026/eoi/empower-central-bank-sierra-leone-cbsl-diversify-its-financial-landscape-lower,A framework still being drafted in 2026 existed in no reference year,2026-08-16
SLE,Sierra Leone,BSL,2017,2016-12-31,ib_legal_framework,0.0,verified,high,IsDB/CBSL consultancy tender 2026 commissions the gap analysis and drafting of the full prudential suite incl. licensing and window requirements | isdb.org/project-procurement/tenders/2026/eoi/empower-central-bank-sierra-leone-cbsl-diversify-its-financial-landscape-lower,A framework still being drafted in 2026 existed in no reference year,2026-08-16
SLE,Sierra Leone,BSL,2021,2020-12-31,ib_legal_framework,0.0,verified,high,IsDB/CBSL consultancy tender 2026 commissions the gap analysis and drafting of the full prudential suite incl. licensing and window requirements | isdb.org/project-procurement/tenders/2026/eoi/empower-central-bank-sierra-leone-cbsl-diversify-its-financial-landscape-lower,A framework still being drafted in 2026 existed in no reference year,2026-08-16
SLE,Sierra Leone,BSL,2011,2010-12-31,ib_regime,0.0,bracketed,medium,"Bank of Sierra Leone, Financial Stability Report 2017, s.2.1.1-2.1.2 and Table 7 (components of the financial system, 2012-2017: 13,13,13,13,13,14 commercial banks), pp.21-22 | bsl.gov.sl ; Bank of Sierra Leone, Financial Stability Report 2025 (13 commercial banks; two state-owned, two domestic-private, nine foreign-owned), p.7 | bsl.gov.sl | Full-text search of both reports returns zero occurrences of 'Islamic', 'Shari', 'sukuk', 'takaful' or 'interest-free' across 59 and 72 pages.","2011: Table 7 of the 2017 FSR begins at 2012, and the historical narrative runs only to 2001, so 2010 is not directly covered. 2021: falls between the two reports, both of which are silent. Bracketed on primary sources from both sides.",2026-08-16
SLE,Sierra Leone,BSL,2014,2013-12-31,ib_regime,0.0,verified,medium,"Bank of Sierra Leone, Financial Stability Report 2017, s.2.1.1-2.1.2 and Table 7 (components of the financial system, 2012-2017: 13,13,13,13,13,14 commercial banks), pp.21-22 | bsl.gov.sl | Full-text search of both reports returns zero occurrences of 'Islamic', 'Shari', 'sukuk', 'takaful' or 'interest-free' across 59 and 72 pages.","Reference year covered by Table 7 of the 2017 FSR. Evidence is system-level: a bank count for the year plus total silence on Islamic finance across a full financial stability review. It is NOT a named per-institution roster, hence confidence medium rather than high.",2026-08-16
SLE,Sierra Leone,BSL,2017,2016-12-31,ib_regime,0.0,verified,medium,"Bank of Sierra Leone, Financial Stability Report 2017, s.2.1.1-2.1.2 and Table 7 (components of the financial system, 2012-2017: 13,13,13,13,13,14 commercial banks), pp.21-22 | bsl.gov.sl | Full-text search of both reports returns zero occurrences of 'Islamic', 'Shari', 'sukuk', 'takaful' or 'interest-free' across 59 and 72 pages.","Reference year covered by Table 7 of the 2017 FSR. Evidence is system-level: a bank count for the year plus total silence on Islamic finance across a full financial stability review. It is NOT a named per-institution roster, hence confidence medium rather than high.",2026-08-16
SLE,Sierra Leone,BSL,2021,2020-12-31,ib_regime,0.0,bracketed,medium,"Bank of Sierra Leone, Financial Stability Report 2017, s.2.1.1-2.1.2 and Table 7 (components of the financial system, 2012-2017: 13,13,13,13,13,14 commercial banks), pp.21-22 | bsl.gov.sl ; Bank of Sierra Leone, Financial Stability Report 2025 (13 commercial banks; two state-owned, two domestic-private, nine foreign-owned), p.7 | bsl.gov.sl | Full-text search of both reports returns zero occurrences of 'Islamic', 'Shari', 'sukuk', 'takaful' or 'interest-free' across 59 and 72 pages.",2020 falls between the 2017 and 2025 reports; both are silent on Islamic finance. Bracketed on primary sources from both sides.,2026-08-16
TCD,Chad,COBAC/BEAC,2011,2010-12-31,ib_legal_framework,0.0,verified,high,Reglement n°04/22/CEMAC/UMAC/COBAC du 9 novembre 2022 relatif aux conditions d'exercice et de controle de l'activite de finance islamique dans la CEMAC; entry into force 01.01.2023 | droitmediasfinance.com ; kalieu-elongo.com ; legecam.cm/wp-content/uploads/2024/05/bb-acb-05-reglement-n04-22-cemac-finance-islamique.pdf,"Post-dates every as_of_date, including 2020-12-31",2026-08-16
TCD,Chad,COBAC/BEAC,2014,2013-12-31,ib_legal_framework,0.0,verified,high,Reglement n°04/22/CEMAC/UMAC/COBAC du 9 novembre 2022 relatif aux conditions d'exercice et de controle de l'activite de finance islamique dans la CEMAC; entry into force 01.01.2023 | droitmediasfinance.com ; kalieu-elongo.com ; legecam.cm/wp-content/uploads/2024/05/bb-acb-05-reglement-n04-22-cemac-finance-islamique.pdf,"Post-dates every as_of_date, including 2020-12-31",2026-08-16
TCD,Chad,COBAC/BEAC,2017,2016-12-31,ib_legal_framework,0.0,verified,high,Reglement n°04/22/CEMAC/UMAC/COBAC du 9 novembre 2022 relatif aux conditions d'exercice et de controle de l'activite de finance islamique dans la CEMAC; entry into force 01.01.2023 | droitmediasfinance.com ; kalieu-elongo.com ; legecam.cm/wp-content/uploads/2024/05/bb-acb-05-reglement-n04-22-cemac-finance-islamique.pdf,"Post-dates every as_of_date, including 2020-12-31",2026-08-16
TCD,Chad,COBAC/BEAC,2021,2020-12-31,ib_legal_framework,0.0,verified,high,Reglement n°04/22/CEMAC/UMAC/COBAC du 9 novembre 2022 relatif aux conditions d'exercice et de controle de l'activite de finance islamique dans la CEMAC; entry into force 01.01.2023 | droitmediasfinance.com ; kalieu-elongo.com ; legecam.cm/wp-content/uploads/2024/05/bb-acb-05-reglement-n04-22-cemac-finance-islamique.pdf,"Post-dates every as_of_date, including 2020-12-31",2026-08-16
TCD,Chad,COBAC/BEAC,2011,2010-12-31,ib_regime,0.0,verified,high,"Reglement 04/22/CEMAC/UMAC/COBAC, in force 01.01.2023, is the instrument that first created an authorisation for Islamic finance activity in CEMAC | droitmediasfinance.com ; legecam.cm","No Islamic authorisation existed in any CEMAC register before Reglement 04/22 entered into force on 01.01.2023. Coded on the same criterion as Benin, Burkina Faso, Mali and Togo before March 2018. MEASUREMENT LIMITATION (applies to the whole variable, not to this economy): value 1 is unobservable in jurisdictions with no dedicated framework, because an Islamic window is not a separately licensed entity there and cannot appear in any register. Value 2 is observable in all cases. The variable therefore under-counts in one category and in a known direction.",2026-08-16
TCD,Chad,COBAC/BEAC,2014,2013-12-31,ib_regime,0.0,verified,high,"Reglement 04/22/CEMAC/UMAC/COBAC, in force 01.01.2023, is the instrument that first created an authorisation for Islamic finance activity in CEMAC | droitmediasfinance.com ; legecam.cm","No Islamic authorisation existed in any CEMAC register before Reglement 04/22 entered into force on 01.01.2023. Coded on the same criterion as Benin, Burkina Faso, Mali and Togo before March 2018. MEASUREMENT LIMITATION (applies to the whole variable, not to this economy): value 1 is unobservable in jurisdictions with no dedicated framework, because an Islamic window is not a separately licensed entity there and cannot appear in any register. Value 2 is observable in all cases. The variable therefore under-counts in one category and in a known direction.",2026-08-16
TCD,Chad,COBAC/BEAC,2017,2016-12-31,ib_regime,0.0,verified,high,"Reglement 04/22/CEMAC/UMAC/COBAC, in force 01.01.2023, is the instrument that first created an authorisation for Islamic finance activity in CEMAC | droitmediasfinance.com ; legecam.cm","No Islamic authorisation existed in any CEMAC register before Reglement 04/22 entered into force on 01.01.2023. Coded on the same criterion as Benin, Burkina Faso, Mali and Togo before March 2018. MEASUREMENT LIMITATION (applies to the whole variable, not to this economy): value 1 is unobservable in jurisdictions with no dedicated framework, because an Islamic window is not a separately licensed entity there and cannot appear in any register. Value 2 is observable in all cases. The variable therefore under-counts in one category and in a known direction.",2026-08-16
TCD,Chad,COBAC/BEAC,2021,2020-12-31,ib_regime,0.0,verified,high,"Reglement 04/22/CEMAC/UMAC/COBAC, in force 01.01.2023, is the instrument that first created an authorisation for Islamic finance activity in CEMAC | droitmediasfinance.com ; legecam.cm","No Islamic authorisation existed in any CEMAC register before Reglement 04/22 entered into force on 01.01.2023. Coded on the same criterion as Benin, Burkina Faso, Mali and Togo before March 2018. MEASUREMENT LIMITATION (applies to the whole variable, not to this economy): value 1 is unobservable in jurisdictions with no dedicated framework, because an Islamic window is not a separately licensed entity there and cannot appear in any register. Value 2 is observable in all cases. The variable therefore under-counts in one category and in a known direction.",2026-08-16
TGO,Togo,BCEAO,2011,2010-12-31,ib_legal_framework,0.0,verified,high,"BCEAO Instruction n°002-03-2018 du 21 mars 2018 relative aux dispositions particulieres applicables aux etablissements de credit exercant une activite de finance islamique. Art.20: entry into force on date of signature, 21.03.2018, Dakar, signed Tiemoko Meyliet Kone. Art.3: applies to all credit institutions in any UMOA member state. Art.4: two categories - exclusive Islamic credit institutions, and partial via a dedicated ""Branche islamique"" | bceao.int/sites/default/files/2018-05/Instruction 002-03-2018 dispositions particulieres FI applicables aux ETC-web.pdf","Full text verified. Regional instrument: identical value for all six UMOA economies. Companion texts: 003-03-2018 (SFD, same date), 004-05-2018 and 005-05-2018 (technical characteristics, 02.05.2018)",2026-08-16
TGO,Togo,BCEAO,2014,2013-12-31,ib_legal_framework,0.0,verified,high,"BCEAO Instruction n°002-03-2018 du 21 mars 2018 relative aux dispositions particulieres applicables aux etablissements de credit exercant une activite de finance islamique. Art.20: entry into force on date of signature, 21.03.2018, Dakar, signed Tiemoko Meyliet Kone. Art.3: applies to all credit institutions in any UMOA member state. Art.4: two categories - exclusive Islamic credit institutions, and partial via a dedicated ""Branche islamique"" | bceao.int/sites/default/files/2018-05/Instruction 002-03-2018 dispositions particulieres FI applicables aux ETC-web.pdf","Full text verified. Regional instrument: identical value for all six UMOA economies. Companion texts: 003-03-2018 (SFD, same date), 004-05-2018 and 005-05-2018 (technical characteristics, 02.05.2018)",2026-08-16
TGO,Togo,BCEAO,2017,2016-12-31,ib_legal_framework,0.0,verified,high,"BCEAO Instruction n°002-03-2018 du 21 mars 2018 relative aux dispositions particulieres applicables aux etablissements de credit exercant une activite de finance islamique. Art.20: entry into force on date of signature, 21.03.2018, Dakar, signed Tiemoko Meyliet Kone. Art.3: applies to all credit institutions in any UMOA member state. Art.4: two categories - exclusive Islamic credit institutions, and partial via a dedicated ""Branche islamique"" | bceao.int/sites/default/files/2018-05/Instruction 002-03-2018 dispositions particulieres FI applicables aux ETC-web.pdf","Full text verified. Regional instrument: identical value for all six UMOA economies. Companion texts: 003-03-2018 (SFD, same date), 004-05-2018 and 005-05-2018 (technical characteristics, 02.05.2018)",2026-08-16
